country,year,value,series_code,dimension,measure,welfare_concept,short_reference,long_reference,reference url,preferred_definition,description,source_codes_used,legend
Mauritius,1994,13.7,F21,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top 1%. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S21,
Mauritius,1995,13.7,F21,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top 1%. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S21,
Mauritius,1996,13.7,F21,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top 1%. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S21,
Mauritius,1997,13.7,F21,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top 1%. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S21,
Mauritius,1998,13.7,F21,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top 1%. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S21,
Mauritius,1999,13.7,F21,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top 1%. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S21,
Mauritius,2000,13.7,F21,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top 1%. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S21,
Mauritius,2001,13.7,F21,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top 1%. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S21,
Mauritius,2002,13.7,F21,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top 1%. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S21,
Mauritius,2003,13.7,F21,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top 1%. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S21,
Mauritius,2004,13.7,F21,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top 1%. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S21,
Mauritius,2005,13.7,F21,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top 1%. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S21,
Mauritius,2006,13.7,F21,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top 1%. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S21,
Mauritius,2007,14.3,F21,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top 1%. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S21,
Mauritius,2008,14.8,F21,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top 1%. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S21,
Mauritius,2009,15.4,F21,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top 1%. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S21,
Mauritius,2010,15.9,F21,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top 1%. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S21,
Mauritius,2011,16.5,F21,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top 1%. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S21,
Mauritius,2012,17.0,F21,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top 1%. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S21,
Mauritius,2013,16.8,F21,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top 1%. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S21,
Mauritius,2014,16.6,F21,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top 1%. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S21,
Mauritius,2015,16.3,F21,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top 1%. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S21,
Mauritius,2016,16.1,F21,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top 1%. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S21,
Mauritius,2017,15.9,F21,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top 1%. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S21,
Mauritius,2018,15.9,F21,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top 1%. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S21,
Mauritius,2019,15.9,F21,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top 1%. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S21,
Mauritius,2020,15.9,F21,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top 1%. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S21,
Mauritius,1980,6.7,F22,Top Income Shares,Share of top 1%,"Pre-tax fiscal income (tax units, excluding capital gains)",,,,*,"Pre-tax fiscal income share held by the top1%. A single source series is used, taken from WID.world. Data relates to individuals over age 15 minus the number of married women and those not married but living together.",S22,
Mauritius,1981,6.3,F22,Top Income Shares,Share of top 1%,"Pre-tax fiscal income (tax units, excluding capital gains)",,,,*,"Pre-tax fiscal income share held by the top1%. A single source series is used, taken from WID.world. Data relates to individuals over age 15 minus the number of married women and those not married but living together.",S22,
Mauritius,1982,5.8,F22,Top Income Shares,Share of top 1%,"Pre-tax fiscal income (tax units, excluding capital gains)",,,,*,"Pre-tax fiscal income share held by the top1%. A single source series is used, taken from WID.world. Data relates to individuals over age 15 minus the number of married women and those not married but living together.",S22,
Mauritius,1983,5.4,F22,Top Income Shares,Share of top 1%,"Pre-tax fiscal income (tax units, excluding capital gains)",,,,*,"Pre-tax fiscal income share held by the top1%. A single source series is used, taken from WID.world. Data relates to individuals over age 15 minus the number of married women and those not married but living together.",S22,
Mauritius,1984,5.0,F22,Top Income Shares,Share of top 1%,"Pre-tax fiscal income (tax units, excluding capital gains)",,,,*,"Pre-tax fiscal income share held by the top1%. A single source series is used, taken from WID.world. Data relates to individuals over age 15 minus the number of married women and those not married but living together.",S22,
Mauritius,1985,5.0,F22,Top Income Shares,Share of top 1%,"Pre-tax fiscal income (tax units, excluding capital gains)",,,,*,"Pre-tax fiscal income share held by the top1%. A single source series is used, taken from WID.world. Data relates to individuals over age 15 minus the number of married women and those not married but living together.",S22,
Mauritius,1986,5.0,F22,Top Income Shares,Share of top 1%,"Pre-tax fiscal income (tax units, excluding capital gains)",,,,*,"Pre-tax fiscal income share held by the top1%. A single source series is used, taken from WID.world. Data relates to individuals over age 15 minus the number of married women and those not married but living together.",S22,
Mauritius,1987,4.9,F22,Top Income Shares,Share of top 1%,"Pre-tax fiscal income (tax units, excluding capital gains)",,,,*,"Pre-tax fiscal income share held by the top1%. A single source series is used, taken from WID.world. Data relates to individuals over age 15 minus the number of married women and those not married but living together.",S22,
Mauritius,1988,4.2,F22,Top Income Shares,Share of top 1%,"Pre-tax fiscal income (tax units, excluding capital gains)",,,,*,"Pre-tax fiscal income share held by the top1%. A single source series is used, taken from WID.world. Data relates to individuals over age 15 minus the number of married women and those not married but living together.",S22,
Mauritius,1989,4.8,F22,Top Income Shares,Share of top 1%,"Pre-tax fiscal income (tax units, excluding capital gains)",,,,*,"Pre-tax fiscal income share held by the top1%. A single source series is used, taken from WID.world. Data relates to individuals over age 15 minus the number of married women and those not married but living together.",S22,
Mauritius,1990,4.9,F22,Top Income Shares,Share of top 1%,"Pre-tax fiscal income (tax units, excluding capital gains)",,,,*,"Pre-tax fiscal income share held by the top1%. A single source series is used, taken from WID.world. Data relates to individuals over age 15 minus the number of married women and those not married but living together.",S22,
Mauritius,1991,5.0,F22,Top Income Shares,Share of top 1%,"Pre-tax fiscal income (tax units, excluding capital gains)",,,,*,"Pre-tax fiscal income share held by the top1%. A single source series is used, taken from WID.world. Data relates to individuals over age 15 minus the number of married women and those not married but living together.",S22,
Mauritius,1993,4.5,F22,Top Income Shares,Share of top 1%,"Pre-tax fiscal income (tax units, excluding capital gains)",,,,*,"Pre-tax fiscal income share held by the top1%. A single source series is used, taken from WID.world. Data relates to individuals over age 15 minus the number of married women and those not married but living together.",S22,
